idTweet,fullText
1.48E+18,@nayibbukele Como debe ser presidente. Soy un ciudadano ecuatoriano pero admiro mucho de su trabajo... Éxitos y saludos desde mi país 🇪🇨 y mi ciudad Quito... 👏🏼 👏🏼 👏🏼 👏🏼 Ojala en Ecuador @LassoGuillermo  se copie estas tareas... 👏🏼 👏🏼 👏🏼
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador A mí me pasa lo mismo con una línea que nunca saqué en una dirección que nunca he estado me retiene mi dinero de la cta ahorros por una deuda de 768 dls y no puedo hacer uso d mi dinero d paso estoy operado y no puedo salir, no olvidemos q las ratas de los Bucaram manejaron eso."
1.48E+18,@nevalaluna @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Somos muchoooooos ! Los que estamos ! Si no me crea vaya y pregunte que estamos en coactiva!! Vaya y pregunte mi estimadoooo
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Pobre amiga Vanesa.
A mi hermana le incautaron 2000 de cada cuenta total 6mil.
Por apenas 1800 dólares.
Siento decirte que sin palanca nunca devolverán.
Son unos miserables esos desgraciados.
Hoy descubrimos que mi mamá tiene otra línea de teléfono. Y jamás han avisado jamás han"
1.48E+18,"@HECTORPC19 @CanalRTU @LeonidasIzaSal1 @LassoGuillermo Y los del barrio dicen: La trinca es mala, cuando uno no es parte de la misma, en qué quedamos, les tocó...!"
1.48E+18,"@VillaFernando_ @piedadcordoba @DianaSalazarM2 @IvanDuque @LassoGuillermo @FiscaliaCol VillaFer, esta delincuente hace amenazas serías cual narcosicaria es, debe ser denunciada a la Fiscalía Colombia, no es de seres humanos de bien ir amenazando de muerte, su prontuario delictivo la precede, mejor que la policía Colombia sin miedo tomé control de esta desvergonzada"
1.48E+18,@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Son unos hijos de puta lo mismo le paso a mi esposa ladrones hijos de puta
1.48E+18,@Fernando1159 @diegooquendo @LassoGuillermo Figureti.
1.48E+18,@Maaariaaa_Anaaa @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador No me voy a rendir ! 💪🏼
1.48E+18,@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Lo mismo me hicieron a mi...es increíble cómo perjudican a las personas y nadie hace nada por solucionar esto....
1.48E+18,@Hidronacion_EC El Presidente @LassoGuillermo con excelentes proyecciones para la reactivación económica de nuestro gran ecuador juntos por un mejor país #CréditoDeLasOportunidades es el inicio #JuntosCumplimos @guido_chiriboga
1.48E+18,@LassoGuillermo @BanEcuadorBP Gracias presidente @LassoGuillermo por cumplir con su pueblo por su gestión de trabajo #JuntosCumplimos con Ecuador para poder ver nuestra reactivación económica en progreso #CréditoDeLasOportunidades @CancilleriaEc
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador La realidad es q los vendedores de este tipo de servicios usan las cédulas de otros y contratan servicios prestando casas de amigos o familiares para llegar a sus metas, falta mucho control por parte de las empresas para saber si estos contratos  son reales"
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Somos algunos que pasamos lo mismo , a mi hasta ahora me demuestran donde saqué esa supuesta línea en el 2007 Un asco CNT"
1.48E+18,"@EdgarUribe_62 @nevalaluna @theo12const @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Qué Correato hablas, cojudo. No ves que se están inventando deudas desde el 2000 hasta hoy?"
1.48E+18,@carlenmoli @LassoGuillermo @BanEcuadorBP @guido_chiriboga El Presidente @LassoGuillermo con excelentes proyectos para la reactivación económica de nuestro país #CréditoDeLasOportunidades es el inicio #JuntosCumplimos @guido_chiriboga
1.48E+18,@nevalaluna @drummerpaolo @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Tengo un caso idéntico al tuyo. Con la misma institución pública y el mismo modus operandi. Se tramita en Fiscalía por Suplantación de identidad sin mayor éxito. Estos miserables tiene todo tan bien estructurado para así perjudicar a tantas personas sin poder ser identificados.
1.48E+18,@MoniPalaciosZ @juancaholguin @LassoGuillermo Estúpida ni un nombre sabes verificar pendeja https://t.co/QWtQYnzS37
1.48E+18,"@PedroOrdezMart1 @LassoGuillermo Respeto sí, promoción no @LassoGuillermo... Totalmente en desacuerdo con esas feas promociones"
1.48E+18,@RosaMartz_z @Hidronacion_EC @LassoGuillermo @ComunicacionEc @CarlosVerareal El Presidente @LassoGuillermo con excelentes proyecciones para la reactivación económica del país crédito al 1% para todas las familias #CréditoDeLasOportunidades es el inicio #JuntosCumplimos @guido_chiriboga
1.48E+18,@bosscec @LassoGuillermo @BancoCentral_Ec Típica correista que solo quiere que al Ecuador le vaya mal. Para decir que el prófugo es la única salvación
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Me pasó lo mismo hace dos años.  Trataron de quedarse con los costos de sus abogados, puse reclamo en Arcotel, y tuvieron que devolverme el valor de los abogados también.  No te descuides."
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador A mi tía le llegó una notificación y le llamaron (amenazantemente) del CNT sobre una valor pendiente adquirido por su mama (mi abuela) y que ahora ella debe hacerse cargo. Mi abuela falleció hace 38 años, no existía CNT y aparte ella nunca tuvo línea telefónica. https://t.co/zHNvLcCBYy"
1.48E+18,"@KELVINGAME3 @NastiencaO @MaLaCabreraT @tititacarra @LassoGuillermo Qué bueno, cumplir es dejar sin terreno a los populistas y demagogos, no hay tiempo que perder, cada vez se aleja más la posibilidad de volver a caer en los tentáculos de la corrupción correistas"
1.48E+18,@LassoGuillermo 💪💪👏👏👏
1.48E+18,"@teleSURtv @JoseVillavicenF @LassoGuillermo Quien va a dialogar con un tipo que NO representa a nadie, a la mayoría de trabajadores NO representa sólo ven sus intereses políticos, habla de defender el @IESSec y en el tiempo de CORREA que saqueó el seguro ahí calladito, el cojudo se hizo, seudos dirigentes Oportunistas"
1.48E+18,@nevalaluna @fedemeri @drummerpaolo @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador @AlmaCede Y las retenciones son en el mismo banco? BP?
1.48E+18,"@LassoGuillermo No seas mentiroso la dolarización no se fortalece teniendo dinero en reservas internacionales, la dolarización se fortalece cuando ingresan más dolares de los que sale por lo que comienza esos dolares a circular en el país, pero ahora con la reducción gradual de ISD +"
1.48E+18,@Wachito60s @LassoGuillermo @Presidencia_Ec @MinTrabajoEc @FiscaliaEcuador @ONU_derechos @BiessEcuador Pero es medio cómodo que el Presidente al q defendieron al que alabaron y que incautó le reclamaban tibiamente. Y al Presidente actual si le exigen.  Yo estoy de acuerdo q el estado debe pagarles.  Pero no se olviden quien incautó en medio de aplausos de ustedes mismos.
1.48E+18,@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Por lo menos lo tuyo es 2003. A mi me quiere cobrar una cuenta de 1998. Osea en sucres. Que no se como llego a sumar 1000$. @CNT_EC no te soluciona nada. Yo he perdido 3 años peleando esto.
1.48E+18,"@DouglasCoelloR @nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Esto pasa, xq no se han reunido todos los perjudicados,esto es un negociado de @CNT_EC, ellos saben q hacen juicios coactivos sin título d crédito con información falsa sin ningun respaldo. Abuso tras abusos,los Asambleistas viendo a otro lado @DanielNoboaOk @FaustoJarrinT Actúen"
1.48E+18,@marielamona70 @LassoGuillermo En las agencias del banco del Pacífico despidiendo gente!
1.48E+18,@LassoGuillermo Y mucho https://t.co/SCEpB04eM6
1.48E+18,@MarceloHCabrera @LassoGuillermo Ya en serio señor ministro no piensa poner atención a una vía tan importante como lo es Machala-Guayaquil.
1.48E+18,"@jessicasuar @LassoGuillermo @Edu_Bonilla Los #CréditoDeLasOportunidades son obra del presidente @lassoguillermo Vamos en camino a la reactivación económica mientras se generan empleos! Ecuador somos todos. Apenas es el comienzo 
#JuntosCumplimos
@Martinminguchi"
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador El camino para desatar esta maraña de estafa y robó es largo. Ya sabemos qué hay mas juicios que estrellas en el firmamento por esta misma causa. Y no habrá poder en el mundo que lo pare. Si gobierno va a iniciar lucha contra corrupción, empiecen por poner control a esto."
1.48E+18,@Milagropllc @LassoGuillermo @MinGobiernoEc Nuestro gobierno quiere mejorar nuestra economía y que mejor manera que apoyando a los agricultores.  @LassoGuillermo  #JuntosCumplimos #CréditoDeLasOportunidades @MinGobiernoEc
1.48E+18,@ecuared1 @lourdestiban1 @CarlaMaldonadoP @miltonperezsh @andreselopeze @fabovillamar @JacquelineRodas @Jeanninecruzz @vicenteopi @CREOEcuador @ecuadorenvivo @ecuavisa @EcuavisaInforma @ecuavisainter @cboteromarino @RELE_CIDH @CorteIDH @Almagro_OEA2015 @elnuevoherald @MyrianeLibre @andrespaezec @AndresCarrion2 @ramirogarciaf @omarbula @LassoGuillermo @maemontanov @CynthiaViteri6 @jorgalve @revistaPlanV @fmilhojas @focusecu @FUNDAMEDIOS @revistavistazo @lftorrest @NTN24 @suriel @CesarRicaurte3 @JMVivancoHRW @hrw_espanol @parosemena @SalaDePrensaEc @joseantoniokast @VERAZ_TWIT @laderechadiario @Soniatalero_ @damzmolina @c_larreategui @RicochetWaters @ivonnebaki #MÁSVACUNAS https://t.co/lSv50OlXCr
1.48E+18,@LassoGuillermo Los Lassies los nuevos borregos del Banquero.. 😂 😂 😂 https://t.co/q5BwE2opSE
1.48E+18,@esteban_162 @MarthaCeciliaVL @LassoGuillermo @ABorreroVega Q bien lo felicito usted es unos de los pocos porcentualmente no le ha pasado nada al parecer su sistema inmunológico está al 100%  tiene soldado q apenas entre un cuerpo extraño al organismo se defienden ..bien por eso
1.48E+18,"@J5Andres De ningún team, ni del que dejó a medio millón de jóvenes sin universidad a pretexto de la meritocracia, ni del que promueve el trabajo indigno, el uno representa a los nuevos ricos de la década robada @MashiRafael y el otro a la vieja oligarquía @LassoGuillermo."
1.48E+18,"@BarcelonaSC593 @nevalaluna @yamilrock @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador A mí me estafó Movistar , me robó 500 , luego enviaban deuda de 2 500 inexistentes , defensoría del pueblo en tiempos de Correa me defendió"
1.48E+18,@cjas_ec @leonguzman123 @LassoGuillermo Las plenas no le da para más la media neurona q carga este 🐑
1.48E+18,"Y ya está de funcionaría en algún consulado la tal piedad, 🤔🤔🙄 es para un deber digo como ahora el banquero dice que los correistas delincuentes son intachables y honestos @LassoGuillermo @VillaFernando_ https://t.co/nVsEs7iLOC"
1.48E+18,"@LassoGuillermo Y cuando estuvo débil sinvergüenza?
Trae esa plata al país que morimos sin salud y llenos de violencia del narco que lava en cierto banquito.. no te hagas el Gil.

Cómo gran tontería sacas pecho mientras destrozas el resto del estado para comprarlo mediante tus testaferros"
1.48E+18,@PaulissPerezz @Milagropllc @LassoGuillermo @MinGobiernoEc @Vice_Ec El presidente @LassoGuillermo no solo ayuda al crecimiento económico de la familia ecuatoriana sino que también trabaja por la reactivación económica del país con #CréditoDeLasOportunidades créditos al 1% #JuntosCumplimos @Edu_Bonilla
1.48E+18,"@jessicasuar @Omrdax @LassoGuillermo @Vice_Ec @diegoordonezg Los #CréditoDeLasOportunidades son obra de @lassoguillermo 
Vamos en camino a la reactivación económica mientras se generan empleos! Para todos los ecuatorianos así es que se trabaja
#JuntosCumplimos
@Martinminguchi"
1.48E+18,"@LassoGuillermo Por que Colombia no se dolariza de una vez por todas? Panamá y Ecuador funcionan bien económicamente
@AlbertoBernalLe @IvanDuque"
1.48E+18,"@oburneo40 @TedWaters1978 Es increíble todo el sector público lleno de Correistas y con nombramientos, la ley hace imposible sacarlos sin pagar jugosas indemnización esto tiene atado al gobierno de @LassoGuillermo, piponazgo que acabaría si se cambiaran las leyes, el congreso es de oposición, estamos mal!"
1.48E+18,"Se debe traer (no todo) la plata para ayudar a la gente a reactivar la economía. 
Los bancos están ahorcando a las familias ecuatorianos con cobros y coactivas https://t.co/AljexwcEIR"
1.48E+18,El COVID habido más variante que el gobierno de @LassoGuillermo https://t.co/Blz7sgYlZD
1.48E+18,@vendetta_patria @FHEROCKCLASSIC @NickBriones007 @PerroNoyNo @LassoGuillermo @clsafla @aNonIfb @jperez_t @nolan582 @Di3goLro @Mrlio_200 @martikka75 @GiosFreire @QuitenoSur @Rebec_aGtz @Asim__Amira @Literario26 @AmandaSxntx @an_der_saale @Pomasqui2019 @CristiaRon_n @sucocastillo @luis_toapanta @Alejandroooo202 @humbertoharope1 @Alfonso82661723 @ManuelA42288192 @GuidoOmarMendo2 @camilito100fire @VictorEstupia20 @SamaniegoTonito @Eduardo63052914 @RodrigoCristbal @JoseloPillasag1 @Guaytamba_LDU @BonillaMario0 @nowis06243860 @DarkHorse1618 @SoyLuisDaniel1 @AlejandroCeli6 @Andres14039886 @EfrenMantilla2 Los Lassies los nuevos borregos del banquero Chulquero.. 😂 😂 😂 https://t.co/02UINFjHT0
1.48E+18,"@LassoGuillermo Sr Presidente haga algo por la deudas pendientes que mantiene por el diario el TELEGRAFO, MEDIOS PUBLICOS cerrado en el gobierno de Lenin Moreno, servicios prestados, nadie da la cara.

2 años y nada, confiamos de su buena voluntad."
1.48E+18,"Pero no hay obra social, no hay medicinas, no hay carreteras, no hay ni pruebas PCR! https://t.co/GweA07FOxR"
1.48E+18,"@CristiaRon_n @carlenmoli @LassoGuillermo @BanEcuadorBP @Vice_Ec @carlosjijon Los #CréditoDeLasOportunidades son obra de @lassoguillermo 
Vamos en camino a la reactivación económica mientras se generan empleos! Crédito al 1% para todas las familias ecuatorianas
#JuntosCumplimos
@Martinminguchi"
1.48E+18,"@LassoGuillermo sin obra social,sin medicinas, sin presupuesto para educación, sin presupuesto para salud... discurso mediocre..."
1.48E+18,"@nevalaluna @LassoGuillermo @FiscaliaEcuador @Arcotel_ec @CNT_EC @DEFENSORIAEC Hola Vanessa, por el tiempo esa deuda ya prescribió. Alega eso. Sin embargo, así funciona la figura de la coactiva.
Ponle tuits a la Gerenta General pq sin perjuicio que el proceso es así, no es posible que no te entreguen copia de la documentación. Suerte y solidaridad."
1.48E+18,@LassoGuillermo @MinGobiernoEc https://t.co/WmLioEbEn0
1.48E+18,@Milagropllc @LassoGuillermo @MinGobiernoEc El gobierno está demostrando que sí les importan los agricultores quienes son un Pilar muy importante en el pueblo #JuntosCumplimos #CréditoDeLasOportunidades @LassoGuillermo @Vice_Ec
1.48E+18,"@nevalaluna @yamilrock @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Terrible, no existe seguridad de nuestros datos, peor seguridad jurídica que vele por los perjudicados.

A mi Claro me seguía facturando a pesar de haber cancelado el contrato hace varios meses, tuve que ir varias veces para que me generen las benditas notas de crédito."
1.48E+18,@rodrivalerita @LassoGuillermo @juanflores18 Confiamos que la reactivación económica crédito al 1% para todas las familias ecuatorianas ecuador somos todos #CréditoDeLasOportunidades  @LassoGuillermo #JuntosCumplimos  @AlexandraVelaP
1.48E+18,@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Para cerrar una línea te piden que estén pagados todos los consumos. Pagas cierras la línea y 4 años más tarde te llaman a cobrar con intereses porque ellos cobran con factura vencida? Cuando es factura vencida si pagas mes a mes el consumo?
1.48E+18,@ABorreroVega @LassoGuillermo Fuerza Dr Alfredo. En todo el país se intensifica el plan de vacunación https://t.co/osoafIqPKG
1.48E+18,@ASTRIDVELIZ3 @LassoGuillermo Típico 🐑 ignorante 🙄 https://t.co/sT4R0AgIu2
1.48E+18,"@LassoGuillermo La dolarización se fortalece trayendo esos dólares a la economía ecuatoriana no teniéndolos guardados en un banco suizo, a quién quieres engañar con ese tuit banquero evasor de impuestos?"
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Lo mismo me llegó ayer a mi WhatsApp por una deuda supuesta mente de un flia, el mismo que jamas ha usado un servicio de esta empresa 🤔🤔🤔 y ya esta en coactiva"
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador wow hay una larga lista de perjudicados, también conocí a un perjudicado, él se quedo sin cuentas saco antes el dinero porqué le advirtieron aquello, serán unos 15 años, hasta el día de hoy no puede abrir una cuenta en ningún banco, prefirió declararse insolvente. son como 3000"
1.48E+18,"@nevalaluna @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador ""Hola @nevalaluna! te saluda Pablo, por favor ayúdanos con los siguientes datos por interno:
Nombre:
CI:
Contactos:
Provincia / ciudad:
Sector - Dirección exacta:
Estaré pendiente de tu mensaje."""
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Yo he visto como gente presta sus casas  para recibir estos servicios por un mes usando el nombre de otra, compran cédulas entre otras irregularidades. Los filtros d estas compañías son terribles porque no es posible que admitan un contrato con todo falso"
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Y lo peor es que no hay nada que se pueda hacer, ellos no asumen y le toca a uno ver de donde consigue para pagar una deuda inexistente, pides el contrato y nunca te contestan, no los tienen simplemente es pasar el tiempo. Lo peor es que sino pagas los intereses siguen subiendo."
1.48E+18,"@LassoGuillermo Triunfo para el capital, mientras el pueblo 🇪🇨 muere por la escasez de todo, en pandemia y con un gobierno totalmente ausente de su realidad.🤦🏽‍♂️🥺"
1.48E+18,@nevalaluna @LuisAlmeidaM @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Estamos casi en lo mísmo estimada a mi me  salen a relucir planes celulares del año 2014 y quieren q pague algo q nunca tuve y me quieren volver a bloquear la cuenta
1.48E+18,@LassoGuillermo https://t.co/XC3fEbKCYQ
1.48E+18,@jullgnzl @LassoGuillermo @Martinminguchi Confiamos que la reactivación económica de nuestro gran ecuador juntos por un mejor país #CréditoDeLasOportunidades  @LassoGuillermo #JuntosCumplimos  @AlexandraVelaP
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador A mi igual me retuvieron 50 dolares porque segun debia de un plan de hace 7 años, nose si con eso ya no me van a seguir molestando"
1.48E+18,@LassoGuillermo Y yo jodido por no poder pagar a @BanEcuadorBP y el @IESSec  a mi único empleado gracias a que las industrias importan leche y las grandes cadenas carne importada. Haga algo... Detenga esta masacre que mata a los pequeños ganaderos .
1.48E+18,@ertl27 @LassoGuillermo #Gobiernodeverguenza recontramiserable.
1.48E+18,@DeporteCZ4 Gracias @LassoGuillermo por su bondad de ayudar a los agro #JuntosCumplimos #CreditoDeLasOportunidades
1.48E+18,"@ChangGuerrero @NIKOPALM33 @LassoGuillermo @DianaSalazarM2 @UAFE_EC @SRIoficialEc @ContraloriaECU Y hay unos cuantos miles de estos que hasta hacen gala de lo robado. 
No debe ser difícil para un fiscal medianamente competente."
1.48E+18,@RickBriones @LassoGuillermo https://t.co/jYbBtQ84QK
1.48E+18,"@LassoGuillermo @LassoGuillermo
@asobancos
#ReactivarElConsumo
#LasDeudasASFIXIAN

Deben crear un #InstrumentoLegal que permita CONSOLIDAR las DEUDAS en MORA que un ciudadano tenga con el sector financiero, para que se pueda pagar UNA cuota en forma mensual. 
#AlivioAhora
#GobiernoDelEncuentro"
1.48E+18,@LassoGuillermo @BancoCentral_Ec https://t.co/XC3fEbLaOo
1.48E+18,"@GoberChimborazo @MaraJosPontn2 @PoliciaEcuador @MuniRiobamba Tenemos un mejor futuro gracias a la reactivación económica! Ecuador está agradecido con @lassoguillermo 
#JuntosCumplimos 
#CréditoDeLasOportunidades
@Edu_Bonilla"
1.48E+18,"@raulvilnuevo @Frankmen593 @miltonperezsh @LassoGuillermo Jajajaja no aporto en nada al Ecuador dice el mediocre, ya quedamos en que trabajo y pago impuestos, que más debo hacer ah? Dale gobernando a tu presidente? Eres un chiste andante Lassie."
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador @CristinaReyesec @CONAIE_Ecuador Ustedes que siempre velan por el pueblo, pueden hacer algo para frenar eso robo descarado..??"
1.48E+18,@LassoGuillermo 👏👏👏👏👏👏
1.48E+18,@monihdecevallos @nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador No pues a los 10 años prescribe la deuda
1.48E+18,@LassoGuillermo #Gobiernodeverguenza sin medicación en el seguro.
1.48E+18,@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Yo tanbien tuve el mismo problema que me retuvieron mi sueldo hace años por una deuda y esos abogados de @CNT_EC si q se llevan cuanta plata por cada juicio q hacen ellos el problema es la facilidad con que @CNT_EC te retiene tu dinero en la cuenta del banco que privilegio tienen
1.48E+18,No promuevan cultura y miedo hijos de lucifer cuánto le pagan x promover y sembrar la paranoia al pueblo @Salud_Ec @LassoGuillermo @LassoGuillermo @COE no sean instrumento de dominación Estado hacia la población uds junto a la prensa basura q tenemos obligan a vacunarse y pa q👹 https://t.co/wPih8G1rsl
1.48E+18,@jullgnzl @LassoGuillermo @CesarRohon @AlexandraVelaP Confiamos que la reactivación económica crédito al 1% para todas las familias ecuatorianas así es que se trabaja @LassoGuillermo  #CréditoDeLasOportunidades  #JuntosCumplimos  @AlexandraVelaP
1.48E+18,@LassoGuillermo https://t.co/KGLiyGmYwv
1.48E+18,"@LassoGuillermo Cuándo le toca salir a usted a dar declaraciones denigrando/menospreciando/estigmatizando a los no vacunados? Macron ya lo hizo, Duque ya lo hizo, Trudeau ya lo hizo, Duerte ya lo hizo, en Australia ya lo hicieron. Para cuándo le dieron la orden a usted?"
1.48E+18,@LassoGuillermo Las Remesas de los migrantes también crecieron. En 2021 recibimos más dinero que cualquier otro año. Las #Remesas siguen siendo el tercer ingreso de divisas del País.
1.48E+18,@LassoGuillermo @BancoCentral_Ec https://t.co/KGLiyGmYwv
1.48E+18,@LassoGuillermo No se ningún resultado no hay trabajo... Las vacunas no sirven de nada..
1.48E+18,"Posibilidades y crecimiento es lo que ha brindado @lassoguillermo al millón de personas que han recibido el crédito! La reactivación económica es posible! 
#JuntosCumplimos 
#CréditoDeLasOportunidades
@CesarRohon"
1.47E+18,"@OrlandoPerezEC @Forbes_es @LassoGuillermo La revista ""Condorito"" te considera a ti como un pseudo-periodista golpeador de mujeres...
Estás de acuerdo... borreguito?"
1.48E+18,@leonguzman123 @LassoGuillermo Puro Copy y Paste @leonguzman123🤦🏻
1.48E+18,@VillaFernando_ @FiscalizacionAN @IvanDuque Todo muy bien Asambleísta.  Pero ni un centavo recuperado. No debería fiscalizar a los responsables de la recuperación del atraco ? @luisevivanco @AnderssonBoscan @juancaholguin @LassoGuillermo
1.48E+18,"#JuntosCumplimos de la mano de @lassoguillermo quien nos ha dado el bienestar para que la reactivación económica sea posible
#CréditoDeLasOportunidades
@guido_chiriboga"
1.48E+18,"@MoniPalaciosZ @LassoGuillermo Esta era la política exitosa que hacia falta., uffff si se hubiera aplicado, hoy seriamos la potencia mas grande del mundo (y en solo 7 meses).
El oro, el oro de los celulares viejos, jajajjaja https://t.co/fuW9BZIQTv"
1.48E+18,"@msalembanec @BanEcuadorBP Sigue creciendo la economia en nuestro país, gracias al trabajo del presidente @LassoGuillermo #JuntosCumplimos  #CreditoDeLasOportunidades"
1.48E+18,"Los #CréditoDeLasOportunidades gracias a @lassoguillermo y a la proyección que ha tenido en estos 7 meses la reactivación económica es un hecho. 
#JuntosCumplimos
@Martinminguchi"
1.48E+18,@Rodrigoperiodis @tomebamba No ha cambiado nada! @LassoGuillermo
1.48E+18,"@_Gabriela_liNar @revistavistazo @LassoGuillermo Gracias a @lassoguillermo hemos podido progresar y hacer que este país crezca!! La reactivación económica es un hecho! 
#JuntosCumplimos 
#CréditoDeLasOportunidades
@MMontalvoEC"
1.48E+18,"Alguien como  León Febres Cordero hace falta en el país, con mano dura para librarnos de la delincuencia .
Presidente @LassoGuillermo puede encontrar esa persona??? https://t.co/9bSlM0eA5z"
1.48E+18,"De esta empresa pública......nadie fiscaliza,nadie vigila nadie hace nada...... @LassoGuillermo @VillaFernando_ @DEFENSORIAEC @Arcotel_ec"
1.48E+18,@LassoGuillermo https://t.co/BeHN1E8u9r
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador A los 4 días hasta le pidieron disculpas, alegando que fue una confusión.
(2/2)"
1.48E+18,"@CNT_EC @nevalaluna @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Cómo uds inician un juicio de coactiva sin poner los antecedentes, es decir anexando los documentos que sirvan de sustento en un juicio?? Tal parece que los abogados no tienen noción que en un juicio deben de ponerlos e incluso cuando el demandado lo solicite deben de entregar"
1.48E+18,"@Lauragonza0 @Selenavelasq2 @Vicky_goz @DiegoPilaquing2 @LassoGuillermo @TvlEcuador @aro_rojas @Martinminguchi @MMontalvoEC @AlexandraVelaP @ABorreroVega Tenemos un mejor futuro gracias a la reactivación económica! Ecuador está agradecido con @lassoguillermo 
#JuntosCumplimos 
#CréditoDeLasOportunidades
@Edu_Bonilla"
1.48E+18,@LassoGuillermo https://t.co/twfeiuQGIz
1.48E+18,@LassoGuillermo https://t.co/zNlc5b63wL
1.48E+18,"@nevalaluna @fierrolaw @LuisAlmeidaM @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador me paso igual, con 900 dolares, nunca me presentaron el contrato firmado ...."
1.48E+18,"Es Orden Judicial, no fiscal (corrijo) @FiscaliaEcuador @LassoGuillermo @CNT_EC @DEFENSORIAEC"
1.48E+18,@LassoGuillermo https://t.co/DbQ3earnaT
1.48E+18,@LassoGuillermo https://t.co/nFPObk63Mf
1.48E+18,@jullgnzl @LassoGuillermo @CesarRohon Confiamos que la reactivación económica es el #CréditoDeLasOportunidades para todas lea familias ecuatorianas @LassoGuillermo #JuntosCumplimos  @AlexandraVelaP
1.48E+18,"@carolpachano @nevalaluna @fralavo @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador son unos HDGPT...e.d. simil a los BESTIAS de la @AsambleaEcuador y @BancadaUNESec q con cuentos chinos disque se ""olvidaron"" de ""ARCHIVAR"" la ley impuestera del reparto..."
1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador A mi mamá le pasó exactamente lo mismo, ella viajo a la Dirección Nacional de CNT y les dijo que les den la justificación por escrito, mostró los oficios que entrego y no contestaron, dijo que ella de ahí no se movía hasta que le solucionen el problema y que los demandará.
(1/2)"
1.48E+18,@LassoGuillermo https://t.co/1tw9yNjuTa
